Province/State,Country/Region,Lat,Long,date,confirmed,datetime,death,recovered
"Seattle, WA",US,47.7511,-120.74,2020-01-24,1,2020-01-24T23:00:00Z,0,0
"Seattle, WA",US,47.7511,-120.74,2020-01-25,1,2020-01-25T21:00:00Z,0,0
"Seattle, WA",US,47.7511,-120.74,2020-01-26,1,2020-01-26T22:00:00Z,0,0
"Seattle, WA",US,47.7511,-120.74,2020-01-27,1,2020-01-27T19:30:00Z,0,0
"Seattle, WA",US,47.7511,-120.74,2020-01-28,1,2020-01-28T22:00:00Z,0,0
"Seattle, WA",US,47.7511,-120.74,2020-01-29,1,2020-01-29T20:00:00Z,0,0
"Seattle, WA",US,47.7511,-120.74,2020-01-30,1,2020-01-30T10:00:00Z,0,0
"Seattle, WA",US,47.7511,-120.74,2020-01-31,1,2020-01-31T13:00:00Z,0,0
"Seattle, WA",US,47.7511,-120.74,2020-02-01,1,2020-02-01T09:00:00Z,0,0
"Seattle, WA",US,47.7511,-120.74,2020-02-02,1,2020-02-02T20:00:00Z,0,0
"Seattle, WA",US,47.7511,-120.74,2020-02-03,1,2020-02-03T20:00:00Z,0,0
"Seattle, WA",US,47.7511,-120.74,2020-02-04,1,2020-02-04T21:00:00Z,0,0
"Seattle, WA",US,47.7511,-120.74,2020-02-05,1,2020-02-05T22:00:00Z,0,0
"Seattle, WA",US,47.7511,-120.74,2020-02-06,1,2020-02-06T13:20:00Z,0,0
"Seattle, WA",US,47.7511,-120.74,2020-02-07,1,2020-02-07T21:50:00Z,0,0
"Seattle, WA",US,47.7511,-120.74,2020-02-08,1,2020-02-08T22:04:00Z,0,0
"Seattle, WA",US,47.7511,-120.74,2020-02-09,1,2020-02-09T22:20:00Z,0,1
"Seattle, WA",US,47.7511,-120.74,2020-02-10,1,2020-02-10T10:00:00Z,0,1
"Tempe, AZ",US,34.0489,-111.094,2020-01-21,0,2020-01-21T21:00:00Z,0,0
"Tempe, AZ",US,34.0489,-111.094,2020-01-22,0,2020-01-22T11:00:00Z,0,0
"Tempe, AZ",US,34.0489,-111.094,2020-01-23,0,2020-01-23T23:00:00Z,0,0
"Tempe, AZ",US,34.0489,-111.094,2020-01-24,0,2020-01-24T23:00:00Z,0,0
"Tempe, AZ",US,34.0489,-111.094,2020-01-25,0,2020-01-25T21:00:00Z,0,0
"Tempe, AZ",US,34.0489,-111.094,2020-01-26,1,2020-01-26T22:00:00Z,0,0
"Tempe, AZ",US,34.0489,-111.094,2020-01-27,1,2020-01-27T19:30:00Z,0,0
"Tempe, AZ",US,34.0489,-111.094,2020-01-28,1,2020-01-28T22:00:00Z,0,0
"Tempe, AZ",US,34.0489,-111.094,2020-01-29,1,2020-01-29T20:00:00Z,0,0
"Tempe, AZ",US,34.0489,-111.094,2020-01-30,1,2020-01-30T10:00:00Z,0,0
"Tempe, AZ",US,34.0489,-111.094,2020-01-31,1,2020-01-31T13:00:00Z,0,0
"Tempe, AZ",US,34.0489,-111.094,2020-02-01,1,2020-02-01T09:00:00Z,0,0
"Tempe, AZ",US,34.0489,-111.094,2020-02-02,1,2020-02-02T20:00:00Z,0,0
"Tempe, AZ",US,34.0489,-111.094,2020-02-03,1,2020-02-03T20:00:00Z,0,0
"Tempe, AZ",US,34.0489,-111.094,2020-02-04,1,2020-02-04T21:00:00Z,0,0
"Tempe, AZ",US,34.0489,-111.094,2020-02-05,1,2020-02-05T22:00:00Z,0,0
"Tempe, AZ",US,34.0489,-111.094,2020-02-06,1,2020-02-06T13:20:00Z,0,0
"Tempe, AZ",US,34.0489,-111.094,2020-02-07,1,2020-02-07T21:50:00Z,0,0
"Tempe, AZ",US,34.0489,-111.094,2020-02-08,1,2020-02-08T22:04:00Z,0,0
"Tempe, AZ",US,34.0489,-111.094,2020-02-09,1,2020-02-09T22:20:00Z,0,0
"Tempe, AZ",US,34.0489,-111.094,2020-02-10,1,2020-02-10T10:00:00Z,0,0
NA,Vietnam,21.0278,105.8342,2020-01-21,0,2020-01-21T21:00:00Z,0,0
NA,Vietnam,21.0278,105.8342,2020-01-22,0,2020-01-22T11:00:00Z,0,0
NA,Vietnam,21.0278,105.8342,2020-01-23,2,2020-01-23T23:00:00Z,0,0
NA,Vietnam,21.0278,105.8342,2020-01-24,2,2020-01-24T23:00:00Z,0,0
NA,Vietnam,21.0278,105.8342,2020-01-25,2,2020-01-25T21:00:00Z,0,0
NA,Vietnam,21.0278,105.8342,2020-01-26,2,2020-01-26T22:00:00Z,0,0
NA,Vietnam,21.0278,105.8342,2020-01-27,2,2020-01-27T19:30:00Z,0,0
NA,Vietnam,21.0278,105.8342,2020-01-28,2,2020-01-28T22:00:00Z,0,0
NA,Vietnam,21.0278,105.8342,2020-01-29,2,2020-01-29T20:00:00Z,0,0
NA,Vietnam,21.0278,105.8342,2020-01-30,2,2020-01-30T10:00:00Z,0,0
NA,Vietnam,21.0278,105.8342,2020-01-31,2,2020-01-31T13:00:00Z,0,0
NA,Vietnam,21.0278,105.8342,2020-02-01,6,2020-02-01T09:00:00Z,0,1
NA,Vietnam,21.0278,105.8342,2020-02-02,6,2020-02-02T20:00:00Z,0,1
NA,Vietnam,21.0278,105.8342,2020-02-03,8,2020-02-03T20:00:00Z,0,1
NA,Vietnam,21.0278,105.8342,2020-02-04,8,2020-02-04T21:00:00Z,0,1
NA,Vietnam,21.0278,105.8342,2020-02-05,10,2020-02-05T22:00:00Z,0,1
NA,Vietnam,21.0278,105.8342,2020-02-06,10,2020-02-06T13:20:00Z,0,1
NA,Vietnam,21.0278,105.8342,2020-02-07,10,2020-02-07T21:50:00Z,0,1
NA,Vietnam,21.0278,105.8342,2020-02-08,13,2020-02-08T22:04:00Z,0,1
NA,Vietnam,21.0278,105.8342,2020-02-09,14,2020-02-09T22:20:00Z,0,1
NA,Vietnam,21.0278,105.8342,2020-02-10,14,2020-02-10T10:00:00Z,0,1
